id,title,genres,overview,poster_path
1253,Breaking and Entering,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","Set in a blighted, inner-city neighbourhood of London, Breaking and Entering examines an affair which unfolds between a successful British landscape architect and Amira, a Bosnian woman – the mother of a troubled teen son – who was widowed by the war in Bosnia and Herzegovina.",/tH4pFx2e8oxTKTn1DrZv8eqJACn.jpg
48463,Incident at Loch Ness,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]","The German film director Werner Herzog sets out to the Scottish Highlands to make a documentary, ""Enigma of Loch Ness"", exploding the myth of the Loch Ness Monster. Meanwhile, another documentary film crew is making a film about Werner Herzog, and we see the production of ""Enigma"" from their point of view. Shooting on a rented boat, tensions begin to rise as director Herzog and his producer, Zak Penn, find themselves at cross-purposes on the black surface of Loch Ness. Things get very edgy when the film crew starts seeing shapes in the murky water.",/pDnkyHhaj4KjJYwD8DfrnkxtbKh.jpg
70984,"Silent Night, Deadly Night 5: The Toy Maker","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","A young boy sees his father killed by a toy that was anonymously delivered to his house. After that, he is too traumatized to speak, and his mother must deal with both him and the loss of her husband. Meanwhile, a toy maker named Joe Peto builds some suspicious-looking toys, and a mysterious man creeps around both the toy store and the boy's house...but who is responsible for the killer toys?",/6UfPS7KbcBury0T2MXWivonzD9F.jpg
107231,A Ticklish Affair,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]","A young widow Amy Martin with three young boys is investigated by the Navy after one of her children inadvertently sends out a distress signal in Morse code by the blinds on his upstairs bedroom window. Commander Weedon and crew observe the signal from their ship and investigates. He falls for the young mother and proposes marriage. However, she is reluctant to have her family live out of a suitcase and initially declines. Gramps tries to bring her on board to sail the sea of love with the commander.",/tRjPKWfJCkCXf8oLNhmKA8D2U8q.jpg
30685,Blood Creek,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",A man and his brother on a mission of revenge become trapped in a harrowing occult experiment dating back to the Third Reich.,/wJ4yVEcP2ht2OEhknFLpAyNNCL.jpg
10633,In the Heat of the Night,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",An African American detective is asked to investigate a murder in a racist southern town.,/cC3kyApHMNSfvsF67421L5IiTbc.jpg
167666,Monster High: Escape from Skull Shores,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","It's officially Spring Break at Monster High, and Lagoona takes her gilfriends across the sea to the Great Barrier Reef, but they are ship wrecked and end up on a mysterious skull shaped island. Here they enjoy the local hospitality until they realize that they are being used by a slippery showman named Farnum to lure the rarest, most mysterious monster of them all, ""the Beast"" into a trap. Frankie is taken by the Beast but tables turn and she ends up rescuing him and returning with him to Monster High. The story goes to high voltage when they realize that Frankie has inadvertently led Farnum to the location of the greatest gathering of monsters anywhere...Monster High.",/fEJEw9WhoVxRb7NemhYZM8bAFla.jpg
13121,Teeth,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]","Dawn is an active member of her high-school chastity club but, when she meets Tobey, nature takes its course, and the pair answer the call. They suddenly learn she is a living example of the vagina dentata myth, when the encounter takes a grisly turn.",/1zM9nnN4G0Bt1FmOaGNzF9wnD5K.jpg
174354,Oxyana,"[{'id': 99, 'name': 'Documentary'}]","Oceana, West Virginia—known as “Oxyana” after its residents’ epidemic abuse of OxyContin—is a tragically real example of the insidious spread of drug dependency throughout the country. Set against an abandoned coal mining landscape to the melodies of Deer Tick’s haunting score, this unflinchingly intimate documentary probes the lives of Oceana’s afflicted and exposes the day-to-day experience of a town living in the harsh grip of addiction.",/z3lDOvDCvjCMoEC0OGMsXgbZxWF.jpg
11521,Little Man Tate,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","Dede is a sole parent trying to bring up her son Fred. When it is discovered that Fred is a genius, she is determined to ensure that Fred has all the opportunities that he needs, and that he is not taken advantage of by people who forget that his extremely powerful intellect is harboured in the body and emotions of a child.",/qrpuUy9SzwJH4MH78CwtEA1746g.jpg
12278,Soul Man,"[{'id': 35, 'name': 'Comedy'}]","Soul Man is a comedy film made in 1986 about a man who undergoes racial transformation with pills to qualify for an African-American-only scholarship at Harvard Law School. It stars C. Thomas Howell, Rae Dawn Chong, Arye Gross, James Earl Jones, Leslie Nielsen, and Julia Louis-Dreyfus.",/gf8FmcNSKLXHxhsgSRnlRpPpnHj.jpg
273856,Cruel Will,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]","Tragedy strikes married couple Paul and Lily, when Lily's father dies. Lily has her father cremated, brings the urn home and now Paul has to come to terms with the death of his father-in-law whom he had despised. The situation gets a bit frayed when the lid to the urn mysteriously disappears, and Paul begins to experience happenings no one else is aware of.",/azBdoDgTtRKOw1acJg7L7i7InU4.jpg
16080,Crazy Eights,"[{'id': 27, 'name': 'Horror'}]","Six people are brought together at the funeral of a childhood friend. While settling the estate, they discover a map, which leads them on a search for a time capsule. What they discover reawakens childhood traumas and leads them on a journey through their abandoned childhood home: a home with a terrible secret and a mysterious dead girl who will lead them to their strange fates.",/3lXgDvZytHZcbyw77DES0inhYAi.jpg
31332,The Stranger,"[{'id': 18, 'name': 'Drama'}]","The Stranger is a literal (but still very cinematic) adaptation of the novel by Albert Camus. Marcello Mastrioanni stars as Meursault, a man who feels utterly isolated from everyone and everything around him. This alienation results in sudden, inexplicable bursts of violence, culminating in murder. The subsequent trial of Meursault manages to convey the oppressive heat of its Algerian setting with director Luchino Visconti's usual veneer of elegant decadence. Though set in the 1930s, the sensibilities of the film were very much attuned to the 1960s: the problem was that Camus' sentiments had been adopted by so many other filmmakers of the period that The Stranger seemed rather commonplace. The film was originally released in Italy as Lo Staniero.",/syhWMiYxZYyEpYKrW4S7FRT0K3C.jpg
19084,Johnson Family Vacation,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","AAA can't help the roadside emergency that is the JOHNSON FAMILY VACATION. Even the on-board navigation system has a meltdown on Nate Johnson and his family's cross-country trek to their annual family reunion/grudge match. Reluctantly along for the ride are Nate's wife, who's only in it for the kids; their rapper-wannabe son; their teenage daughter who's fashioned herself as the next Lolita; and their youngest, whose imaginary dog Nate just can't seem to keep track of. Can the Johnsons survive each other and all the obstacles the road throws at them to make it to Caruthersville, Missouri? Can they find Missouri?",/1lhP0MNneXLwNBw7KTqhikT3U8U.jpg
30304,Picture Bride,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","Riyo, an orphaned 17-year old, sails from Yokohama to Hawaii in 1918 to marry Matsuji, a man she has never met. Hoping to escape a troubled past and start anew, Riyo is bitterly disappointed upon her arrival: her husband is twice her age. The miserable girl finds solace with her new friend Kana, a young mother who helps Riyo accept her new life.",/eREsgaAN2Br1Tlg9eDSBjHrb1AC.jpg
127913,The Deep,"[{'id': 18, 'name': 'Drama'}]","Based on an astonishing true incident that took place on the frigid seas off Iceland in 1984, The Deep fashions a modern-day everyman myth about the sole survivor of a shipwreck, whose superhuman will to survive made him both an inexplicable scientific phenomenon and a genuine national hero.",/7fJZbHl3P9oaDhLEoJOaaOiX5EF.jpg
267,Live Flesh,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",A scorned ex-convict forces himself into the lives of the couple who put him behind bars.,/6fpt82Sfpkzw4dZgKgZMVFoaMBb.jpg
147773,The Way Way Back,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","Over the course of his summer break, a teenager comes into his own thanks in part to the friendship he strikes up with one of the park's managers.",/cCA0ZPetEWYn7dbe6MHDwjue4UZ.jpg
25745,The Gamers,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]","Sent on a quest to rescue a princess, four clueless players must guide their players through dangerous forests, ancient ruins, and past the girl next door.",/5uRnjxNX8DCmLyvYiqLfpdaeqEs.jpg
41292,The World,"[{'id': 18, 'name': 'Drama'}]","“The World” is a theme park on the outskirts of Beijing, sixteen kilometers from the Chinese capital, designed around scaled representations of the world’s famous landmarks such as the Eiffel Tower or the Leaning Tower of Pisa.The site is seen here not from the visitors’ point of view but through the eyes of a few of its staff, lonely people, communicating poorly, a bit disillusioned with life, glittering for the tourists but dull and restricted as far as they are concerned.",/aqllcR5g8WvRMVoMUEBQW7zfTFn.jpg
244046,10 Minutes,[],"“10 Minutes” is a small film, but also strikingly realistic portrayal of early life in the workforce and quite frankly office politics. Films about office politics is nothing new, but newcomer director and student Lee Yong-Seung impresses in his debut feature length film by staying true to its source, purpose and aims. Being simple is not easy and this film shows exactly how difficult it is when you are at the bottom of the chain, whether it is in life or in the workforce. 10 minutes may seem like a short time in the span of our lives, but how often does a split minute decision you make turns out to be the longest in your life and this film defines exactly that.",/5Ak7VNaV2GVLrvwswF1639UXKho.jpg
30034,Shield for Murder,"[{'id': 80, 'name': 'Crime'}]",A crooked detective masterminds a robbery then fights to keep his money.,/g83cljWkM4EhwNZHotnAblCkIo3.jpg
161915,Ice,"[{'id': 18, 'name': 'Drama'}]","""An underground revolutionary group struggles against internal strife to stage urban guerilla attacks against a fictionalized fascist regime in the United States. Interspersed throughout the narrative are rhetorical sequences that explain the philosophy of radical action and restrain the melodrama inherent in the thriller genre."" Written by Laurence Kardish, Museum of Modern Art",/gneRJhWXW9L5MBGO2asXZcMExNK.jpg
400552,Happy Burnout,"[{'id': 35, 'name': 'Comedy'}]",,/vj6rC4aVgnEe1ZV8NOmWeJVEcgI.jpg
330294,Marguerite & Julien,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]","Julien and Marguerite de Ravalet, son and daughter of the Lord of Tourlaville, have loved each other tenderly since childhood. But as they grow up, their affection veers toward voracious passion.",/9TBixmuhCNnD1FcpDd0Yy6dOmWi.jpg
11607,DeepStar Six,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",The crew of an experimental underwater nuclear base are forced to struggle for their lives when their explorations disturb a creature who threatens to destroy their base.,/viZMUggxaCzmZaqi8sfiGGafr78.jpg
121357,Golden Earrings,"[{'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",A British colonel (Ray Milland) escapes from the Gestapo to the Black Forest and poses as a Gypsy's (Marlene Dietrich) mate.,/2gcfgwuRuX8PfGEI00THfT0U4yl.jpg
94214,"Jails, Hospitals & Hip-Hop","[{'id': 18, 'name': 'Drama'}]","Jails, Hospitals &amp; Hip-Hop is a cinematic tour de force that is unprecedented in film or hip-hop history. From the mind of Brooklyn actor, performance artist and hip-hop activist Danny Hoch, this film spins out the stories of ten lives shocked by global hip-hop, the prison system and life in general. Moving masterfully in and out of the characters while the camera cuts from film narrative to live performances, Danny blows your mind and makes you look at cultural power in a new way that is hysterically funny, tragically sad and uplifting all at once.",
